"област","община","населено място","брой население по ПА","брой население по НА"
"РУСЕ","РУСЕ","С.ЧЕРВЕНА ВОДА","1236","1844"
"РУСЕ","РУСЕ","С.ЯСТРЕБОВО","392","277"
"РУСЕ","СЛИВО ПОЛЕ","С.БАБОВО","358","402"
"РУСЕ","СЛИВО ПОЛЕ","С.БОРИСОВО","717","881"
"РУСЕ","СЛИВО ПОЛЕ","С.БРЪШЛЕН","275","334"
"РУСЕ","СЛИВО ПОЛЕ","С.ГОЛЯМО ВРАНОВО","2026","1565"
"РУСЕ","СЛИВО ПОЛЕ","С.КОШАРНА","614","550"
"РУСЕ","СЛИВО ПОЛЕ","С.МАЛКО ВРАНОВО","1125","1019"
"РУСЕ","СЛИВО ПОЛЕ","С.РЯХОВО","1246","1403"
"РУСЕ","СЛИВО ПОЛЕ","ГР.СЛИВО ПОЛЕ","3920","3317"
"РУСЕ","СЛИВО ПОЛЕ","С.СТАМБОЛОВО","895","648"
"РУСЕ","СЛИВО ПОЛЕ","С.ЧЕРЕШОВО","30","90"
"РУСЕ","СЛИВО ПОЛЕ","С.ЮДЕЛНИК","927","701"
"РУСЕ","ЦЕНОВО","С.БЕЛЦОВ","327","325"
"РУСЕ","ЦЕНОВО","С.БЕЛЯНОВО","74","72"
"РУСЕ","ЦЕНОВО","С.ДЖУЛЮНИЦА","146","162"
"РУСЕ","ЦЕНОВО","С.ДОЛНА СТУДЕНА","774","777"
"РУСЕ","ЦЕНОВО","С.КАРАМАНОВО","721","691"
"РУСЕ","ЦЕНОВО","С.КРИВИНА","312","317"
"РУСЕ","ЦЕНОВО","С.НОВГРАД","811","813"
"РУСЕ","ЦЕНОВО","С.ПИПЕРКОВО","235","203"
"РУСЕ","ЦЕНОВО","С.ЦЕНОВО","1569","1507"
"СИЛИСТРА","АЛФАТАР","С.АЛЕКОВО","410","426"
"СИЛИСТРА","АЛФАТАР","ГР.АЛФАТАР","1388","1358"
"СИЛИСТРА","АЛФАТАР","С.БИСТРА","592","400"
"СИЛИСТРА","АЛФАТАР","С.ВАСИЛ ЛЕВСКИ","38","59"
"СИЛИСТРА","АЛФАТАР","С.КУТЛОВИЦА","29","61"
"СИЛИСТРА","АЛФАТАР","С.ЦАР АСЕН","47","76"
"СИЛИСТРА","АЛФАТАР","С.ЧУКОВЕЦ","426","270"
"СИЛИСТРА","ГЛАВИНИЦА","С.БАЩИНО","202","168"
"СИЛИСТРА","ГЛАВИНИЦА","С.БОГДАНЦИ","844","851"
"СИЛИСТРА","ГЛАВИНИЦА","С.ВЪЛКАН","426","349"
"СИЛИСТРА","ГЛАВИНИЦА","ГР.ГЛАВИНИЦА","1888","1655"
"СИЛИСТРА","ГЛАВИНИЦА","С.ДИЧЕВО","659","487"
"СИЛИСТРА","ГЛАВИНИЦА","С.ДОЛНО РЯХОВО","375","338"
"СИЛИСТРА","ГЛАВИНИЦА","С.ЗАФИРОВО","965","942"
"СИЛИСТРА","ГЛАВИНИЦА","С.ЗВЕНИМИР","499","392"
"СИЛИСТРА","ГЛАВИНИЦА","С.ЗЕБИЛ","807","678"
"СИЛИСТРА","ГЛАВИНИЦА","С.ЗАРИЦА","447","395"
"СИЛИСТРА","ГЛАВИНИЦА","С.КАЛУГЕРЕНЕ","721","563"
"СИЛИСТРА","ГЛАВИНИЦА","С.КОЛАРОВО","481","373"
"СИЛИСТРА","ГЛАВИНИЦА","С.КОСАРА","247","173"
"СИЛИСТРА","ГЛАВИНИЦА","С.ЛИСТЕЦ","718","588"
"СИЛИСТРА","ГЛАВИНИЦА","С.МАЛЪК ПРЕСЛАВЕЦ","168","179"
"СИЛИСТРА","ГЛАВИНИЦА","С.НОЖАРЕВО","717","539"
"СИЛИСТРА","ГЛАВИНИЦА","С.ОСЕН","71","61"
"СИЛИСТРА","ГЛАВИНИЦА","С.ПАДИНА","445","389"
"СИЛИСТРА","ГЛАВИНИЦА","С.ПОДЛЕС","154","141"
"СИЛИСТРА","ГЛАВИНИЦА","С.СОКОЛ","359","341"
"СИЛИСТРА","ГЛАВИНИЦА","С.СТЕФАН КАРАДЖА","1060","1002"
"СИЛИСТРА","ГЛАВИНИЦА","С.СУХОДОЛ","1008","714"
"СИЛИСТРА","ГЛАВИНИЦА","С.ЧЕРНОГОР","459","402"
"СИЛИСТРА","ДУЛОВО","С.БОИЛ","1242","903"
"СИЛИСТРА","ДУЛОВО","С.ВОДНО","1146","896"
"СИЛИСТРА","ДУЛОВО","С.ВОКИЛ","1830","1263"
"СИЛИСТРА","ДУЛОВО","С.ВЪРБИНО","41","35"
"СИЛИСТРА","ДУЛОВО","С.ГРЪНЧАРОВО","477","428"
"СИЛИСТРА","ДУЛОВО","С.ДОЛЕЦ","600","508"
"СИЛИСТРА","ДУЛОВО","ГР.ДУЛОВО","8257","7155"
"СИЛИСТРА","ДУЛОВО","С.ЗЛАТОКЛАС","853","678"
"СИЛИСТРА","ДУЛОВО","С.КОЗЯК","395","362"
"СИЛИСТРА","ДУЛОВО","С.КОЛОБЪР","1011","502"
"СИЛИСТРА","ДУЛОВО","С.МЕЖДЕН","904","660"
"СИЛИСТРА","ДУЛОВО","С.ОВЕН","1294","1009"
"СИЛИСТРА","ДУЛОВО","С.ОКОРШ","1848","1595"
"СИЛИСТРА","ДУЛОВО","С.ОРЕШЕНЕ","451","385"
"СИЛИСТРА","ДУЛОВО","С.ПАИСИЕВО","1280","904"
"СИЛИСТРА","ДУЛОВО","С.ПОЛКОВНИК ТАСЛАКОВО","684","423"
"СИЛИСТРА","ДУЛОВО","С.ПОРОЙНО","1631","1421"
"СИЛИСТРА","ДУЛОВО","С.ПРАВДА","2220","1742"
"СИЛИСТРА","ДУЛОВО","С.ПРОХЛАДА","370","316"
"СИЛИСТРА","ДУЛОВО","С.РАЗДЕЛ","971","659"
"СИЛИСТРА","ДУЛОВО","С.РУЙНО","1099","880"
"СИЛИСТРА","ДУЛОВО","С.СЕКУЛОВО","1068","962"
"СИЛИСТРА","ДУЛОВО","С.СКАЛА","252","161"
"СИЛИСТРА","ДУЛОВО","С.ЧЕРКОВНА","962","762"
"СИЛИСТРА","ДУЛОВО","С.ЧЕРНОЛИК","1777","1469"
"СИЛИСТРА","ДУЛОВО","С.ЧЕРНИК","3203","2692"
"СИЛИСТРА","ДУЛОВО","С.ЯРЕБИЦА","1614","1336"
"СИЛИСТРА","КАЙНАРДЖА","С.ВОЙНОВО","74","98"
"СИЛИСТРА","КАЙНАРДЖА","С.ГОЛЕШ","1731","1730"
"СИЛИСТРА","КАЙНАРДЖА","С.ГОСПОДИНОВО","10","10"
"СИЛИСТРА","КАЙНАРДЖА","С.ДАВИДОВО","225","212"
"СИЛИСТРА","КАЙНАРДЖА","С.ДОБРУДЖАНКА","170","136"
"СИЛИСТРА","КАЙНАРДЖА","С.ЗАРНИК","641","540"
"СИЛИСТРА","КАЙНАРДЖА","С.КАЙНАРДЖА","596","581"
"СИЛИСТРА","КАЙНАРДЖА","С.КАМЕНЦИ","8","23"
"СИЛИСТРА","КАЙНАРДЖА","С.КРАНОВО","60","80"
"СИЛИСТРА","КАЙНАРДЖА","С.ПОЛКОВНИК ЧОЛАКОВО","288","233"
"СИЛИСТРА","КАЙНАРДЖА","С.ПОПРУСАНОВО","16","29"
"СИЛИСТРА","КАЙНАРДЖА","С.ПОСЕВ","414","155"
"СИЛИСТРА","КАЙНАРДЖА","С.СВЕТОСЛАВ","80","93"
"СИЛИСТРА","КАЙНАРДЖА","С.СРЕДИЩЕ","1676","1351"
"СИЛИСТРА","КАЙНАРДЖА","С.СТРЕЛКОВО","13","12"
"СИЛИСТРА","СИЛИСТРА","С.АЙДЕМИР","6516","6130"
"СИЛИСТРА","СИЛИСТРА","С.БАБУК","359","482"
"СИЛИСТРА","СИЛИСТРА","С.БОГОРОВО","30","74"
"СИЛИСТРА","СИЛИСТРА","С.БРАДВАРИ","1220","1013"
"СИЛИСТРА","СИЛИСТРА","С.БЪЛГАРКА","50","103"
"СИЛИСТРА","СИЛИСТРА","С.ВЕТРЕН","110","209"
"СИЛИСТРА","СИЛИСТРА","С.ГЛАВАН","17","54"
"СИЛИСТРА","СИЛИСТРА","С.ЙОРДАНОВО","742","675"
"СИЛИСТРА","СИЛИСТРА","С.КАЗИМИР","64","107"
"СИЛИСТРА","СИЛИСТРА","С.КАЛИПЕТРОВО","4189","4029"
"СИЛИСТРА","СИЛИСТРА","С.ПОЛКОВНИК ЛАМБРИНОВО","45","135"
"СИЛИСТРА","СИЛИСТРА","С.ПОПКРАЛЕВО","19","54"
"СИЛИСТРА","СИЛИСТРА","С.ПРОФЕСОР ИШИРКОВО","1207","1010"
"СИЛИСТРА","СИЛИСТРА","ГР.СИЛИСТРА","40598","33867"
"СИЛИСТРА","СИЛИСТРА","С.СМИЛЕЦ","299","350"
"СИЛИСТРА","СИЛИСТРА","С.СРАЦИМИР","119","214"
"СИЛИСТРА","СИЛИСТРА","С.СРЕБЪРНА","435","580"
"СИЛИСТРА","СИЛИСТРА","С.СЪРПОВО","23","25"
"СИЛИСТРА","СИЛИСТРА","С.ЦЕНОВИЧ","23","84"
"СИЛИСТРА","СИТОВО","С.БОСНА","600","369"
"СИЛИСТРА","СИТОВО","С.ГАРВАН","228","250"
"СИЛИСТРА","СИТОВО","С.ДОБРОТИЦА","353","375"
"СИЛИСТРА","СИТОВО","С.ИРНИК","43","63"
"СИЛИСТРА","СИТОВО","С.ИСКРА","2744","2041"
"СИЛИСТРА","СИТОВО","С.ЛЮБЕН","773","639"
"СИЛИСТРА","СИТОВО","С.НОВА ПОПИНА","77","88"
"СИЛИСТРА","СИТОВО","С.ПОЛЯНА","80","114"
"СИЛИСТРА","СИТОВО","С.ПОПИНА","400","441"
"СИЛИСТРА","СИТОВО","С.СИТОВО","707","696"
"СИЛИСТРА","СИТОВО","С.СЛАТИНА","66","63"
"СИЛИСТРА","СИТОВО","С.ЯСТРЕБНА","0","4"
"СИЛИСТРА","ТУТРАКАН","С.АНТИМОВО","29","38"
"СИЛИСТРА","ТУТРАКАН","С.БЕЛИЦА","456","454"
"СИЛИСТРА","ТУТРАКАН","С.БРЕНИЦА","314","254"
"СИЛИСТРА","ТУТРАКАН","С.ВАРНЕНЦИ","256","292"
"СИЛИСТРА","ТУТРАКАН","С.ДУНАВЕЦ","4","9"
"СИЛИСТРА","ТУТРАКАН","С.НОВА ЧЕРНА","1817","1701"
"СИЛИСТРА","ТУТРАКАН","С.ПОЖАРЕВО","61","87"
"СИЛИСТРА","ТУТРАКАН","С.ПРЕСЛАВЦИ","660","532"
"СИЛИСТРА","ТУТРАКАН","С.СТАРО СЕЛО","740","692"
"СИЛИСТРА","ТУТРАКАН","С.СЯНОВО","28","54"
"СИЛИСТРА","ТУТРАКАН","ГР.ТУТРАКАН","9927","8912"
"СИЛИСТРА","ТУТРАКАН","С.ТЪРНОВЦИ","493","486"
"СИЛИСТРА","ТУТРАКАН","С.ЦАРЕВ ДОЛ","32","49"
"СИЛИСТРА","ТУТРАКАН","С.ЦАР САМУИЛ","1387","1181"
"СИЛИСТРА","ТУТРАКАН","С.ШУМЕНЦИ","496","420"
"СЛИВЕН","КОТЕЛ","С.МОКРЕН","893","918"
"СЛИВЕН","КОТЕЛ","С.БОРИНЦИ","104","120"
"СЛИВЕН","КОТЕЛ","С.БРАТАН","38","10"
"СЛИВЕН","КОТЕЛ","С.ГРАДЕЦ","5565","4561"
"СЛИВЕН","КОТЕЛ","С.ДЪБОВА","19","16"
"СЛИВЕН","КОТЕЛ","С.ЖЕРАВНА","316","327"
"СЛИВЕН","КОТЕЛ","С.КАТУНИЩЕ","10","26"
"СЛИВЕН","КОТЕЛ","С.КИПИЛОВО","430","417"
"СЛИВЕН","КОТЕЛ","ГР.КОТЕЛ","5795","5265"
"СЛИВЕН","КОТЕЛ","С.МАЛКО СЕЛО","953","541"
"СЛИВЕН","КОТЕЛ","С.МЕДВЕН","100","160"
"СЛИВЕН","КОТЕЛ","С.НЕЙКОВО","221","194"
"СЛИВЕН","КОТЕЛ","С.ОРЛОВО","310","178"
"СЛИВЕН","КОТЕЛ","С.ОСТРА МОГИЛА","400","133"
"СЛИВЕН","КОТЕЛ","С.ПЪДАРЕВО","527","533"
"СЛИВЕН","КОТЕЛ","С.СЕДЛАРЕВО","17","36"
"СЛИВЕН","КОТЕЛ","С.СОКОЛАРЦИ","776","450"
"СЛИВЕН","КОТЕЛ","С.СТРЕЛЦИ","505","321"
"СЛИВЕН","КОТЕЛ","С.ТИЧА","1108","893"
"СЛИВЕН","КОТЕЛ","С.ТОПУЗЕВО","261","97"
"СЛИВЕН","КОТЕЛ","С.ФИЛАРЕТОВО","1150","612"
"СЛИВЕН","КОТЕЛ","С.ЯБЛАНОВО","5180","3123"
"СЛИВЕН","НОВА ЗАГОРА","С.АСЕНОВЕЦ","515","633"
"СЛИВЕН","НОВА ЗАГОРА","С.БАНЯ","1953","1800"
"СЛИВЕН","НОВА ЗАГОРА","С.БОГДАНОВО","310","345"
"СЛИВЕН","НОВА ЗАГОРА","С.БРЯСТОВО","286","294"
"СЛИВЕН","НОВА ЗАГОРА","С.БЯЛ КЛАДЕНЕЦ","94","131"
"СЛИВЕН","НОВА ЗАГОРА","С.ДЯДОВО","535","510"
"СЛИВЕН","НОВА ЗАГОРА","С.ЕЗЕРО","375","473"
"СЛИВЕН","НОВА ЗАГОРА","С.ЕЛЕНОВО","390","369"
"СЛИВЕН","НОВА ЗАГОРА","С.ЗАГОРЦИ","368","398"
"СЛИВЕН","НОВА ЗАГОРА","С.КАМЕНОВО","518","475"
"СЛИВЕН","НОВА ЗАГОРА","С.КАРАНОВО","845","934"
"СЛИВЕН","НОВА ЗАГОРА","С.КОНЬОВО","892","898"
"СЛИВЕН","НОВА ЗАГОРА","С.КОРТЕН","1740","1573"
"СЛИВЕН","НОВА ЗАГОРА","С.КРИВА КРУША","18","31"
"СЛИВЕН","НОВА ЗАГОРА","С.ЛЮБЕНЕЦ","365","363"
"СЛИВЕН","НОВА ЗАГОРА","С.ЛЮБЕНОВА МАХАЛА","699","734"
"СЛИВЕН","НОВА ЗАГОРА","С.МЛЕКАРЕВО","499","555"
"СЛИВЕН","НОВА ЗАГОРА","С.НАУЧЕНЕ","119","123"
"СЛИВЕН","НОВА ЗАГОРА","ГР.НОВА ЗАГОРА","26044","21885"
"СЛИВЕН","НОВА ЗАГОРА","С.НОВОСЕЛЕЦ","241","321"
"СЛИВЕН","НОВА ЗАГОРА","С.ОМАРЧЕВО","263","272"
"СЛИВЕН","НОВА ЗАГОРА","С.ПЕТ МОГИЛИ","293","408"
"СЛИВЕН","НОВА ЗАГОРА","С.ПИТОВО","207","232"
"СЛИВЕН","НОВА ЗАГОРА","С.ПОЛСКО ПЪДАРЕВО","371","388"
"СЛИВЕН","НОВА ЗАГОРА","С.ПРОХОРОВО","86","96"
"СЛИВЕН","НОВА ЗАГОРА","С.РАДЕВО","124","170"
"СЛИВЕН","НОВА ЗАГОРА","С.РАДЕЦКИ","267","312"
"СЛИВЕН","НОВА ЗАГОРА","С.СОКОЛ","135","148"
"СЛИВЕН","НОВА ЗАГОРА","С.СТОИЛ ВОЙВОДА","617","620"
"СЛИВЕН","НОВА ЗАГОРА","С.СЪБРАНО","259","304"
"СЛИВЕН","НОВА ЗАГОРА","С.СЪДИЕВО","930","959"
"СЛИВЕН","НОВА ЗАГОРА","С.СЪДИЙСКО ПОЛЕ","395","465"
"СЛИВЕН","НОВА ЗАГОРА","С.ЦЕНИНО","299","336"
"СЛИВЕН","СЛИВЕН","С.БИКОВО","135","166"
"СЛИВЕН","СЛИВЕН","С.БИНКОС","103","135"
"СЛИВЕН","СЛИВЕН","С.БЛАТЕЦ","788","838"
"СЛИВЕН","СЛИВЕН","С.БОЖЕВЦИ","212","189"
"СЛИВЕН","СЛИВЕН","С.БОЗАДЖИИ","45","53"
"СЛИВЕН","СЛИВЕН","С.БЯЛА","1111","1047"
"СЛИВЕН","СЛИВЕН","С.ВЪГЛЕН","90","66"
"СЛИВЕН","СЛИВЕН","С.ГАВРАИЛОВО","1109","1071"
"СЛИВЕН","СЛИВЕН","С.ГЕРГЕВЕЦ","813","864"
"СЛИВЕН","СЛИВЕН","С.ГЛУФИШЕВО","716","720"
